run_date,collected_at,listing_date,seller,title,category,price,currency,market,listing_year,listing_month,listing_day,price_bucket,category_normalized,category_main
2025-12-23,2025-12-23 20:37:41.707501,2025-01-19 05:27:20.709925,seller_ma_189,Wireless Headphones Philips,Baby,30.99,USD,MOROCCO,2025,1,19,10-50,BABY,Baby
2025-12-23,2025-12-23 20:37:41.936259,2024-01-14 14:58:05.709925,seller_ma_104,Wireless Headphones Anker,Toys & Hobbies,27.0,USD,MOROCCO,2024,1,14,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:37:42.007792,2024-01-17 02:59:29.709925,seller_ma_125,Gaming Mouse RGB Belkin,Musical Instruments & Gear,25.99,USD,MOROCCO,2024,1,17,10-50,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:14.896926,2025-01-19 04:51:03.709925,seller_ma_031,"""LED TV 45"""" Sony Smart""","TV, Video & Home Audio",200.99,USD,MOROCCO,2025,1,19,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:14.927466,2025-01-18 02:16:30.709925,seller_ma_125,USB Hub 7-Port Powered,Computers/Tablets & Networking,257.99,USD,MOROCCO,2025,1,18,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:15.011617,2025-01-13 08:16:41.709925,seller_ma_004,Wireless Headphones Samsung,Pet Supplies,125.99,USD,MOROCCO,2025,1,13,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:15.036310,2024-01-17 06:16:40.709925,seller_ma_116,Phone Charger Fast Charging Philips,Electronics,255.99,USD,MOROCCO,2024,1,17,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:15.228269,2025-01-27 23:53:43.709925,seller_ma_184,Phone Charger Fast Charging LG,"Books, Movies & Music",200.99,USD,MOROCCO,2025,1,27,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:15.329454,2024-01-17 08:48:22.709925,seller_ma_198,Laptop Stand Aluminum,Electronics,281.99,USD,MOROCCO,2024,1,17,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:15.584521,2025-01-23 04:13:22.709925,seller_ma_087,Laptop Stand Aluminum,Sporting Goods,108.99,USD,MOROCCO,2025,1,23,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:15.667969,2025-01-15 22:56:09.709925,seller_ma_172,Phone Charger Fast Charging Samsung,Baby,176.99,USD,MOROCCO,2025,1,15,100-500,BABY,Baby
2025-12-23,2025-12-23 20:37:15.737751,2025-01-25 01:10:07.709925,seller_ma_048,Engine Oil Filter Castrol,Automotive,127.0,USD,MOROCCO,2025,1,25,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:16.579472,2025-01-27 08:20:34.709925,seller_ma_187,Blender 1000W Moulinex,Home & Garden,270.99,USD,MOROCCO,2025,1,27,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:16.718515,2025-01-02 08:14:49.709925,seller_ma_145,Phone Charger Fast Charging Belkin,Cameras & Photo,119.0,USD,MOROCCO,2025,1,2,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:17.022383,2024-01-06 21:13:45.709925,seller_ma_140,Gaming Mouse RGB Philips,Baby,115.0,USD,MOROCCO,2024,1,6,100-500,BABY,Baby
2025-12-23,2025-12-23 20:37:17.121160,2024-01-30 15:51:10.709925,seller_ma_087,Wireless Mouse Ergonomic,Computers/Tablets & Networking,436.0,USD,MOROCCO,2024,1,30,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:17.244603,2025-01-10 16:02:34.709925,seller_ma_010,HDMI Cable 1m Gold Plated,Jewelry & Watches,149.99,USD,MOROCCO,2025,1,10,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:37:17.259144,2024-01-20 15:28:54.709925,seller_ma_003,Plant Pot Ceramic 42cm,Home & Garden,191.0,USD,MOROCCO,2024,1,20,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:17.334997,2024-01-31 01:42:34.709925,seller_ma_025,Curtains Blackout 45cm,Home & Garden,289.99,USD,MOROCCO,2024,1,31,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:17.966083,2025-01-13 08:09:37.709925,seller_ma_105,Vacuum Cleaner Robot Black+Decker,Home & Garden,206.99,USD,MOROCCO,2025,1,13,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:18.164661,2024-01-22 09:49:26.709925,seller_ma_020,Cookware Set Stainless Steel,Home & Garden,137.99,USD,MOROCCO,2024,1,22,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:18.229518,2024-01-14 12:40:50.709925,seller_ma_157,Selfie Stick with Tripod,Cell Phones & Accessories,130.99,USD,MOROCCO,2024,1,14,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:18.244509,2025-01-15 07:19:32.709925,seller_ma_089,HDMI Cable 2m Gold Plated,"TV, Video & Home Audio",121.99,USD,MOROCCO,2025,1,15,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:18.491302,2024-01-18 17:43:49.709925,seller_ma_139,Webcam HD 4096p Anker,Cameras & Photo,479.99,USD,MOROCCO,2024,1,18,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:18.590570,2024-01-07 15:18:39.709925,seller_ma_085,Power Bank 1mAh,Baby,138.99,USD,MOROCCO,2024,1,7,100-500,BABY,Baby
2025-12-23,2025-12-23 20:37:19.603393,2025-01-30 13:41:52.709925,seller_ma_007,Bluetooth Speaker Philips,Jewelry & Watches,200.99,USD,MOROCCO,2025,1,30,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:37:19.700421,2025-01-19 00:41:53.709925,seller_ma_014,Bluetooth Speaker Sony,Jewelry & Watches,107.0,USD,MOROCCO,2025,1,19,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:37:19.810164,2024-01-10 13:53:11.709925,seller_ma_149,Power Bank 20000mAh,Pet Supplies,153.0,USD,MOROCCO,2024,1,10,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:19.821880,2025-01-10 18:41:51.709925,seller_ma_163,Webcam HD 4096p Belkin,Cameras & Photo,422.99,USD,MOROCCO,2025,1,10,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:19.949036,2024-01-18 07:00:01.709925,seller_ma_149,Phone Charger Fast Charging Samsung,Video Games & Consoles,179.99,USD,MOROCCO,2024,1,18,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:37:19.962058,2025-01-19 10:37:37.709925,seller_ma_191,"""LED TV 43"""" Anker Smart""","TV, Video & Home Audio",121.0,USD,MOROCCO,2025,1,19,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:20.161248,2024-01-02 05:44:31.709925,seller_ma_183,Car Air Freshener Lavender,Automotive,192.99,USD,MOROCCO,2024,1,2,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:20.804344,2025-01-08 22:12:32.709925,seller_ma_096,Phone Charger Fast Charging JBL,Sporting Goods,175.99,USD,MOROCCO,2025,1,8,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:21.054514,2024-01-24 13:11:41.709925,seller_ma_134,Wireless Headphones Anker,Musical Instruments & Gear,200.0,USD,MOROCCO,2024,1,24,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:21.224909,2025-01-21 12:19:01.709925,seller_ma_057,Gaming Mouse RGB Belkin,Sporting Goods,193.99,USD,MOROCCO,2025,1,21,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:21.312210,2025-01-18 14:50:05.709925,seller_ma_076,HDMI Cable 10m Gold Plated,Health & Beauty,176.99,USD,MOROCCO,2025,1,18,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:37:21.399263,2024-01-27 10:14:53.709925,seller_ma_004,Phone Charger Fast Charging Samsung,Cameras & Photo,327.99,USD,MOROCCO,2024,1,27,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:21.527169,2025-01-12 06:20:21.709925,atlas_trading,Scarf Cashmere Brown,"Clothing, Shoes & Accessories",121.0,USD,MOROCCO,2025,1,12,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:37:22.404843,2024-01-26 18:10:40.709925,seller_ma_146,HDMI Cable 10m Gold Plated,"Books, Movies & Music",112.99,USD,MOROCCO,2024,1,26,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:22.419578,2024-01-27 17:30:44.709925,seller_ma_027,Tire Pressure Gauge Digital,Automotive,253.99,USD,MOROCCO,2024,1,27,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:22.544376,2025-01-08 23:25:00.709925,seller_ma_112,Gaming Mouse RGB Belkin,"Books, Movies & Music",200.0,USD,MOROCCO,2025,1,8,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:22.629629,2025-01-12 23:43:48.709925,seller_ma_016,HDMI Cable 1m Gold Plated,"Books, Movies & Music",124.99,USD,MOROCCO,2025,1,12,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:22.734880,2025-01-16 07:18:45.709925,seller_ma_049,Selfie Stick with Tripod,Cell Phones & Accessories,299.99,USD,MOROCCO,2025,1,16,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:22.901531,2024-01-18 03:18:44.709925,seller_ma_158,HDMI Cable 1m Gold Plated,Sporting Goods,132.0,USD,MOROCCO,2024,1,18,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:22.931618,2024-01-12 05:53:21.709925,seller_ma_200,Coffee Maker Digital Philips,Home & Garden,400.99,USD,MOROCCO,2024,1,12,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:23.104362,2025-01-29 00:10:21.709925,seller_ma_169,Laptop Stand Aluminum,Toys & Hobbies,100.99,USD,MOROCCO,2025,1,29,100-500,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:37:23.127403,2024-01-17 18:49:21.709925,seller_ma_074,Webcam HD 4096p Anker,"TV, Video & Home Audio",164.0,USD,MOROCCO,2024,1,17,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:23.165647,2024-01-30 06:58:50.709925,seller_ma_142,Wireless Headphones Anker,Health & Beauty,149.99,USD,MOROCCO,2024,1,30,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:37:23.493902,2025-01-30 08:11:30.709925,seller_ma_027,Gaming Mouse RGB Anker,Electronics,208.99,USD,MOROCCO,2025,1,30,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:23.515485,2025-01-20 04:13:03.709925,seller_ma_149,Wireless Headphones Belkin,Electronics,141.0,USD,MOROCCO,2025,1,20,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:23.793338,2024-01-09 20:06:08.709925,seller_ma_151,Wireless Headphones Samsung,Pet Supplies,116.99,USD,MOROCCO,2024,1,9,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:23.888466,2024-01-06 10:42:05.709925,seller_ma_015,Laptop Stand Aluminum,Sporting Goods,106.99,USD,MOROCCO,2024,1,6,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:23.984062,2024-01-20 14:52:41.709925,seller_ma_089,Laptop Stand Aluminum,Business & Industrial,200.0,USD,MOROCCO,2024,1,20,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:25.329924,2025-01-02 09:57:26.709925,seller_ma_107,Webcam HD 1080p Sony,Pet Supplies,102.99,USD,MOROCCO,2025,1,2,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:25.454534,2025-01-02 05:04:37.709925,seller_ma_068,Gaming Mouse RGB Philips,Sporting Goods,172.0,USD,MOROCCO,2025,1,2,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:25.530061,2025-01-23 22:51:40.709925,seller_ma_053,Power Bank 1mAh,Cameras & Photo,239.99,USD,MOROCCO,2025,1,23,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:25.599938,2024-01-17 08:59:32.709925,seller_ma_161,HDMI Cable 1m Gold Plated,"Books, Movies & Music",122.99,USD,MOROCCO,2024,1,17,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:25.678180,2025-01-24 13:14:25.709925,seller_ma_131,Phone Charger Fast Charging LG,Jewelry & Watches,132.99,USD,MOROCCO,2025,1,24,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:37:25.740415,2024-01-08 08:45:24.709925,tanger_shop,Bluetooth Speaker Belkin,Health & Beauty,133.99,USD,MOROCCO,2024,1,8,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:37:25.998663,2025-01-01 15:45:57.709925,seller_ma_025,USB Cable Type-C 3m,Cameras & Photo,202.0,USD,MOROCCO,2025,1,1,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:26.373225,2024-01-29 19:21:18.709925,seller_ma_184,Car Air Freshener Coffee,Automotive,300.0,USD,MOROCCO,2024,1,29,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:26.388241,2025-01-27 12:23:20.709925,seller_ma_150,Coffee Maker Analog Black+Decker,Home & Garden,186.99,USD,MOROCCO,2025,1,27,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:26.487696,2025-01-26 07:04:14.709925,seller_ma_176,Power Bank 256mAh,Sporting Goods,172.99,USD,MOROCCO,2025,1,26,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:26.509836,2024-01-10 00:28:54.709925,seller_ma_199,Power Bank 50000mAh,Cameras & Photo,294.0,USD,MOROCCO,2024,1,10,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:26.556522,2024-01-17 07:11:09.709925,seller_ma_042,Earbuds True Wireless OnePlus,Cell Phones & Accessories,145.99,USD,MOROCCO,2024,1,17,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:26.668602,2024-01-09 22:25:54.709925,seller_ma_073,Bluetooth Speaker JBL,Electronics,408.99,USD,MOROCCO,2024,1,9,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:26.702195,2024-01-09 18:51:22.709925,seller_ma_174,Gaming Mouse RGB LG,Sporting Goods,200.99,USD,MOROCCO,2024,1,9,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:27.449676,2025-01-21 03:56:11.709925,seller_ma_002,Wireless Headphones Anker,Musical Instruments & Gear,138.99,USD,MOROCCO,2025,1,21,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:28.261864,2025-01-09 11:49:54.709925,seller_ma_072,Bluetooth Speaker Anker,Musical Instruments & Gear,142.0,USD,MOROCCO,2025,1,9,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:28.497488,2025-01-16 22:35:11.709925,seller_ma_029,Gaming Mouse RGB Samsung,Business & Industrial,116.0,USD,MOROCCO,2025,1,16,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:28.609138,2025-01-09 23:20:44.709925,seller_ma_076,Gaming Mouse RGB JBL,"Books, Movies & Music",180.0,USD,MOROCCO,2025,1,9,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:28.761569,2024-01-21 05:45:37.709925,seller_ma_137,Gaming Mouse RGB JBL,"TV, Video & Home Audio",157.99,USD,MOROCCO,2024,1,21,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:28.902466,2025-01-13 07:47:23.709925,seller_ma_026,Power Bank 512mAh,Business & Industrial,200.0,USD,MOROCCO,2025,1,13,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:29.190331,2025-01-22 08:26:22.709925,seller_ma_111,Power Bank 4mAh,Pet Supplies,182.99,USD,MOROCCO,2025,1,22,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:29.338731,2024-01-06 00:24:35.709925,seller_ma_156,Phone Ring Holder 360°,Cell Phones & Accessories,192.99,USD,MOROCCO,2024,1,6,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:29.376388,2025-01-26 14:33:39.709925,seller_ma_146,Belt Leather Belkin,"Clothing, Shoes & Accessories",110.0,USD,MOROCCO,2025,1,26,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:37:29.393418,2024-01-23 08:26:41.709925,seller_ma_013,Phone Charger Fast Charging Belkin,Electronics,119.99,USD,MOROCCO,2024,1,23,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:29.450107,2024-01-18 22:19:14.709925,maghreb_outlet,Jump Starter Portable,Automotive,114.0,USD,MOROCCO,2024,1,18,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:29.920694,2024-01-25 09:27:05.709925,seller_ma_010,USB Cable Type-C 10m,Cameras & Photo,214.99,USD,MOROCCO,2024,1,25,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:29.955321,2024-01-17 11:36:06.709925,rabat_deals,USB Cable Type-C 2m,Baby,200.99,USD,MOROCCO,2024,1,17,100-500,BABY,Baby
2025-12-23,2025-12-23 20:37:30.471471,2024-01-20 17:56:10.709925,seller_ma_061,Webcam HD 4096p Belkin,Video Games & Consoles,200.99,USD,MOROCCO,2024,1,20,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:37:31.374090,2025-01-10 09:54:03.709925,seller_ma_126,Garden Tool Set 15pc,Home & Garden,149.99,USD,MOROCCO,2025,1,10,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:31.549791,2025-01-27 18:30:29.709925,seller_ma_126,Gaming Mouse RGB Samsung,Jewelry & Watches,170.0,USD,MOROCCO,2025,1,27,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:37:31.879489,2025-01-04 06:33:02.709925,seller_ma_199,Car Air Freshener Vanilla,Automotive,185.99,USD,MOROCCO,2025,1,4,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:32.062010,2025-01-18 07:24:01.709925,seller_ma_118,Wireless Headphones Samsung,"Books, Movies & Music",174.99,USD,MOROCCO,2025,1,18,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:32.129999,2024-01-16 23:08:06.709925,seller_ma_082,Power Bank 128mAh,Business & Industrial,127.0,USD,MOROCCO,2024,1,16,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:32.471553,2024-01-28 08:59:59.709925,morocco_best,Webcam HD 2160p Philips,"TV, Video & Home Audio",171.99,USD,MOROCCO,2024,1,28,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:32.879450,2024-01-16 00:07:24.709925,seller_ma_137,Bluetooth Speaker LG,Cameras & Photo,411.0,USD,MOROCCO,2024,1,16,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:33.063675,2024-01-03 18:42:48.709925,seller_ma_165,Wireless Charger Qi 15W,Cell Phones & Accessories,103.0,USD,MOROCCO,2024,1,3,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:33.195799,2024-01-29 11:40:47.709925,seller_ma_044,USB Cable Type-C 2m,Baby,101.99,USD,MOROCCO,2024,1,29,100-500,BABY,Baby
2025-12-23,2025-12-23 20:37:33.323499,2025-01-17 17:03:48.709925,seller_ma_132,Phone Ring Holder 360°,Cell Phones & Accessories,282.99,USD,MOROCCO,2025,1,17,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:33.520078,2024-01-28 14:28:29.709925,seller_ma_105,HDMI Cable 2m Gold Plated,Musical Instruments & Gear,106.99,USD,MOROCCO,2024,1,28,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:33.530077,2025-01-31 07:32:38.709925,seller_ma_035,Cookware Set Stainless Steel,Home & Garden,190.99,USD,MOROCCO,2025,1,31,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:33.620383,2025-01-09 06:43:28.709925,seller_ma_030,Laptop Stand Aluminum,Pet Supplies,107.0,USD,MOROCCO,2025,1,9,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:34.284756,2025-01-24 14:06:01.709925,seller_ma_160,USB Cable Type-C 1m,Cameras & Photo,266.99,USD,MOROCCO,2025,1,24,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:34.397467,2025-01-31 10:50:46.709925,seller_ma_146,Samsung Galaxy S23 1024GB,Cell Phones & Accessories,165.0,USD,MOROCCO,2025,1,31,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:34.424209,2025-01-17 22:21:18.709925,seller_ma_050,Engine Oil Filter Castrol,Automotive,165.99,USD,MOROCCO,2025,1,17,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:34.621311,2024-01-09 15:18:44.709925,seller_ma_034,Door Mat Anti-Slip,Home & Garden,179.0,USD,MOROCCO,2024,1,9,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:34.625318,2024-01-15 13:31:34.709925,rabat_deals,Bluetooth Speaker Philips,Musical Instruments & Gear,200.99,USD,MOROCCO,2024,1,15,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:34.695034,2025-01-14 05:02:39.709925,seller_ma_183,Power Bank 2mAh,Video Games & Consoles,200.0,USD,MOROCCO,2025,1,14,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:37:34.822781,2025-01-17 16:13:53.709925,seller_ma_041,Plant Pot Ceramic 44cm,Home & Garden,273.0,USD,MOROCCO,2025,1,17,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:35.092475,2024-01-28 11:57:28.709925,seller_ma_128,Power Bank 20000mAh,Electronics,299.99,USD,MOROCCO,2024,1,28,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:35.347620,2025-01-15 14:17:21.709925,seller_ma_041,Wireless Headphones Sony,Toys & Hobbies,100.99,USD,MOROCCO,2025,1,15,100-500,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:37:35.347620,2025-01-03 08:52:13.709925,seller_ma_106,HDMI Cable 2m Gold Plated,Jewelry & Watches,102.99,USD,MOROCCO,2025,1,3,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:37:35.359238,2025-01-27 14:05:48.709925,seller_ma_059,Power Bank 1mAh,"Books, Movies & Music",138.99,USD,MOROCCO,2025,1,27,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:35.361270,2024-01-03 11:32:18.709925,seller_ma_179,HDMI Cable 3m Gold Plated,Business & Industrial,200.99,USD,MOROCCO,2024,1,3,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:35.551549,2025-01-08 07:54:52.709925,seller_ma_154,Dash Cam HD 1080p,Automotive,131.99,USD,MOROCCO,2025,1,8,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:35.744383,2024-01-25 21:59:33.709925,seller_ma_199,Selfie Stick with Tripod,Cell Phones & Accessories,241.99,USD,MOROCCO,2024,1,25,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:35.859935,2025-01-01 04:41:40.709925,seller_ma_159,Wireless Headphones Sony,Business & Industrial,200.99,USD,MOROCCO,2025,1,1,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:35.896306,2024-01-01 06:10:59.709925,seller_ma_001,Wireless Headphones JBL,Health & Beauty,112.99,USD,MOROCCO,2024,1,1,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:37:36.089868,2025-01-15 05:11:16.709925,seller_ma_074,LED Light Bulbs E27 20W,Home & Garden,164.0,USD,MOROCCO,2025,1,15,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:36.101876,2024-01-30 23:56:30.709925,seller_ma_122,Cookware Set Stainless Steel,Home & Garden,109.0,USD,MOROCCO,2024,1,30,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:36.287233,2024-01-16 19:54:15.709925,seller_ma_008,Engine Oil Filter Michelin,Automotive,200.99,USD,MOROCCO,2024,1,16,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:36.353584,2025-01-07 09:42:40.709925,seller_ma_044,Phone Charger Fast Charging Samsung,Baby,200.0,USD,MOROCCO,2025,1,7,100-500,BABY,Baby
2025-12-23,2025-12-23 20:37:36.436897,2024-01-05 23:35:30.709925,seller_ma_038,USB Cable Type-C 5m,Electronics,145.0,USD,MOROCCO,2024,1,5,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:36.473298,2024-01-14 23:10:41.709925,seller_ma_160,Power Bank 512mAh,Pet Supplies,156.99,USD,MOROCCO,2024,1,14,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:36.603402,2025-01-21 22:56:59.709925,seller_ma_118,Blender 1000W Moulinex,Home & Garden,192.99,USD,MOROCCO,2025,1,21,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:36.648510,2024-01-16 01:33:21.709925,seller_ma_083,Laptop Stand Aluminum,Electronics,145.99,USD,MOROCCO,2024,1,16,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:37.522915,2025-01-30 08:43:29.709925,seller_ma_057,Bluetooth Speaker Samsung,Jewelry & Watches,144.99,USD,MOROCCO,2025,1,30,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:37:37.922080,2024-01-19 17:54:41.709925,rabat_deals,LED Headlight Bulbs H7,Automotive,300.0,USD,MOROCCO,2024,1,19,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:37.994302,2025-01-02 08:14:35.709925,seller_ma_197,Women's Dress Summer Size M,"Clothing, Shoes & Accessories",131.99,USD,MOROCCO,2025,1,2,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:37:38.258875,2025-01-26 20:14:00.709925,seller_ma_176,Webcam HD 720p Sony,Baby,134.99,USD,MOROCCO,2025,1,26,100-500,BABY,Baby
